year_end,tract_2010,parcels
2021,55079002000,695
2021,55079002100,555
2021,55079002200,573
2021,55079002300,1106
2021,55079002400,503
2021,55079002500,537
2021,55079002600,813
2021,55079002700,600
2021,55079002800,561
2021,55079002900,652
2021,55079003000,1200
2021,55079003100,1053
2021,55079003200,852
2021,55079003300,1150
2021,55079003400,1431
2021,55079003500,1048
2021,55079003600,543
2021,55079003700,777
2021,55079003800,666
2021,55079003900,781
2021,55079004000,558
2021,55079004100,790
2021,55079004200,659
2021,55079004300,1450
2021,55079004400,455
2021,55079004500,605
2021,55079004600,719
2021,55079004700,1009
2021,55079004800,974
2021,55079004900,1190
2021,55079005000,1365
2021,55079005100,733
2021,55079005200,570
2021,55079005300,710
2021,55079005400,1375
2021,55079005500,1209
2021,55079005600,782
2021,55079005700,854
2021,55079005800,965
2021,55079005900,908
2021,55079006000,518
2021,55079006100,563
2021,55079006200,525
2021,55079006300,516
2021,55079006400,488
2021,55079006500,570
2021,55079006600,620
2021,55079006700,289
2021,55079006800,563
2021,55079006900,508
2021,55079007000,552
2021,55079007100,509
2021,55079007200,814
2021,55079007300,564
2021,55079007400,439
2021,55079007500,731
2021,55079007600,391
2021,55079007700,505
2021,55079007800,558
2021,55079007900,402
2021,55079008000,424
2021,55079008100,265
2021,55079008400,271
2021,55079008500,212
2021,55079008600,300
2021,55079008700,309
2021,55079008800,394
2021,55079008900,256
2021,55079009000,419
2021,55079009100,522
2021,55079009200,363
2021,55079009300,725
2021,55079009400,748
2021,55079009500,625
2021,55079009600,404
2021,55079009700,315
2021,55079009800,275
2021,55079009900,310
2021,55079010600,292
2021,55079010700,696
2021,55079010800,381
2021,55079011000,560
2021,55079011100,139
2021,55079011200,633
2021,55079011300,327
2021,55079011400,311
2021,55079012200,418
2021,55079012300,169
2021,55079012400,627
2021,55079012500,568
2021,55079012600,698
2021,55079012700,434
2021,55079012800,616
2021,55079012900,942
2021,55079013000,497
2021,55079013300,280
2021,55079013400,345
2021,55079013500,67
2021,55079013600,189
2021,55079013700,119
2021,55079014300,394
2021,55079014400,387
2021,55079014600,51
2021,55079014700,64
2021,55079014800,87
2021,55079014900,92
2021,55079015700,467
2021,55079015800,396
2021,55079015900,495
2021,55079016000,508
2021,55079016100,617
2021,55079016200,539
2021,55079016300,762
2021,55079016400,654
2021,55079016500,379
2021,55079016600,343
2021,55079016700,430
2021,55079016800,477
2021,55079016900,611
2021,55079017000,949
2021,55079017100,485
2021,55079017200,472
2021,55079017300,667
2021,55079017400,403
2021,55079017500,605
2021,55079017600,432
2021,55079017900,695
2021,55079018000,703
2021,55079018100,733
2021,55079018200,538
2021,55079018300,640
2021,55079018400,449
2021,55079018500,607
2021,55079018600,425
2021,55079018700,513
2021,55079018800,345
2021,55079018900,369
2021,55079019000,1347
2021,55079019100,728
2021,55079019200,1149
2021,55079019300,968
2021,55079019400,859
2021,55079019500,1023
2021,55079019600,998
2021,55079019700,1340
2021,55079019800,1601
2021,55079019900,995
2021,55079020000,623
2021,55079020100,708
2021,55079020200,955
2021,55079020300,1128
2021,55079020400,625
2021,55079020500,640
2021,55079020600,1246
2021,55079020700,1407
2021,55079020800,1060
2021,55079020900,835
2021,55079021000,788
2021,55079021100,520
2021,55079021200,470
2021,55079021300,314
2021,55079021400,412
2021,55079021500,934
2021,55079021600,1235
2021,55079021700,1866
2021,55079021800,468
2021,55079060200,19
2021,55079080400,2
2021,55079090200,12
2021,55079091000,23
2021,55079091300,9
2021,55079091400,7
2021,55079101600,10
2021,55079110100,23
2021,55079120300,14
2021,55079120400,33
2021,55079120502,10
2021,55079185100,8
2021,55079185200,22
2021,55079185400,289
2021,55079185500,288
2021,55079185600,337
2021,55079185700,411
2021,55079185800,387
2021,55079185900,227
2021,55079186000,113
2021,55079186100,268
2021,55079186200,208
2021,55079186300,216
2021,55079186400,2
2021,55079186500,302
2021,55079186600,385
2021,55079186800,68
2021,55079186900,548
2021,55079187000,451
2021,55079187400,949
2021,55079980000,16
2022,55079000101,630
2022,55079000102,1078
2022,55079000201,959
2022,55079000202,1510
2022,55079000301,671
2022,55079000302,574
2022,55079000303,479
2022,55079000304,1074
2022,55079000400,372
2022,55079000501,752
2022,55079000502,454
2022,55079000600,1457
2022,55079000700,1028
2022,55079000800,1308
2022,55079000900,655
2022,55079001000,987
2022,55079001100,509
2022,55079001200,467
2022,55079001300,911
2022,55079001400,330
2022,55079001500,600
2022,55079001600,605
2022,55079001700,959
2022,55079001800,577
2022,55079001900,830
2022,55079002000,695
2022,55079002100,555
2022,55079002200,573
2022,55079002300,1108
2022,55079002400,503
2022,55079002500,536
2022,55079002600,817
2022,55079002700,599
2022,55079002800,561
2022,55079002900,656
2022,55079003000,1201
2022,55079003100,1053
2022,55079003200,852
2022,55079003300,1150
2022,55079003400,1431
2022,55079003500,1049
2022,55079003600,544
2022,55079003700,778
2022,55079003800,666
2022,55079003900,781
2022,55079004000,558
2022,55079004100,790
2022,55079004200,662
2022,55079004300,1449
2022,55079004400,456
2022,55079004500,608
2022,55079004600,726
2022,55079004700,1010
2022,55079004800,974
2022,55079004900,1191
2022,55079005000,1364
2022,55079005100,733
2022,55079005200,570
2022,55079005300,710
2022,55079005400,1376
2022,55079005500,1209
2022,55079005600,782
2022,55079005700,854
2022,55079005800,965
2022,55079005900,908
2022,55079006000,518
2022,55079006100,567
2022,55079006200,527
2022,55079006300,520
2022,55079006400,491
2022,55079006500,568
2022,55079006600,630
2022,55079006700,292
2022,55079006800,566
2022,55079006900,508
2022,55079007000,560
2022,55079007100,508
2022,55079007200,815
2022,55079007300,564
2022,55079007400,438
2022,55079007500,729
2022,55079007600,393
2022,55079007700,506
2022,55079007800,558
2022,55079007900,402
2022,55079008000,424
2022,55079008100,265
2022,55079008400,273
2022,55079008500,216
2022,55079008600,306
2022,55079008700,308
2022,55079008800,397
2022,55079008900,256
2022,55079009000,433
2022,55079009100,529
2022,55079009200,367
2022,55079009300,726
2022,55079009400,748
2022,55079009500,625
2022,55079009600,416
2022,55079009700,317
2022,55079009800,281
2022,55079009900,325
2022,55079010600,292
2022,55079010700,697
2022,55079010800,380
2022,55079011000,560
2022,55079011100,139
2022,55079011200,633
2022,55079011300,327
2022,55079011400,311
2022,55079012200,421
2022,55079012300,169
2022,55079012400,630
2022,55079012500,568
2022,55079012600,697
2022,55079012700,433
2022,55079012800,616
2022,55079012900,943
2022,55079013000,497
2022,55079013300,280
2022,55079013400,345
2022,55079013500,67
2022,55079013600,189
2022,55079013700,119
2022,55079014300,393
2022,55079014400,387
2022,55079014600,51
2022,55079014700,64
2022,55079014800,87
2022,55079014900,92
2022,55079015700,466
2022,55079015800,397
2022,55079015900,496
2022,55079016000,508
2022,55079016100,614
2022,55079016200,539
2022,55079016300,763
2022,55079016400,654
2022,55079016500,378
2022,55079016600,343
2022,55079016700,431
2022,55079016800,479
2022,55079016900,613
2022,55079017000,949
2022,55079017100,485
2022,55079017200,472
2022,55079017300,669
2022,55079017400,401
2022,55079017500,608
2022,55079017600,434
2022,55079017900,694
2022,55079018000,703
2022,55079018100,734
2022,55079018200,538
2022,55079018300,640
2022,55079018400,449
2022,55079018500,607
2022,55079018600,426
2022,55079018700,513
2022,55079018800,345
2022,55079018900,370
2022,55079019000,1349
2022,55079019100,728
2022,55079019200,1149
2022,55079019300,969
2022,55079019400,860
2022,55079019500,1024
2022,55079019600,997
2022,55079019700,1340
2022,55079019800,1601
2022,55079019900,996
2022,55079020000,623
2022,55079020100,708
2022,55079020200,954
2022,55079020300,1129
2022,55079020400,625
2022,55079020500,640
2022,55079020600,1246
2022,55079020700,1407
2022,55079020800,1061
2022,55079020900,836
2022,55079021000,788
2022,55079021100,520
2022,55079021200,470
2022,55079021300,314
2022,55079021400,412
2022,55079021500,935
2022,55079021600,1235
2022,55079021700,1868
2022,55079021800,468
2022,55079060200,19
2022,55079080400,2
2022,55079090200,12
2022,55079091000,23
2022,55079091300,9
2022,55079091400,7
2022,55079101600,10
2022,55079110100,23
2022,55079120300,14
2022,55079120400,33
2022,55079120502,10
2022,55079185100,8
2022,55079185200,22
2022,55079185400,288
2022,55079185500,294
2022,55079185600,338
2022,55079185700,411
2022,55079185800,391
2022,55079185900,229
2022,55079186000,113
2022,55079186100,271
2022,55079186200,211
2022,55079186300,216
2022,55079186400,2
2022,55079186500,301
2022,55079186600,374
2022,55079186800,68
2022,55079186900,548
2022,55079187000,449
2022,55079187400,948
2022,55079980000,16
2023,55079000101,630
2023,55079000102,1078
2023,55079000201,959
2023,55079000202,1510
2023,55079000301,671
2023,55079000302,574
2023,55079000303,479
2023,55079000304,1074
2023,55079000400,372
2023,55079000501,752
2023,55079000502,454
2023,55079000600,1457
2023,55079000700,1028
2023,55079000800,1308
2023,55079000900,655
2023,55079001000,987
2023,55079001100,509
2023,55079001200,467
2023,55079001300,911
2023,55079001400,330
2023,55079001500,600
2023,55079001600,605
2023,55079001700,959
2023,55079001800,577
2023,55079001900,830
2023,55079002000,695
2023,55079002100,555
2023,55079002200,573
2023,55079002300,1108
2023,55079002400,503
2023,55079002500,536
2023,55079002600,817
2023,55079002700,600
2023,55079002800,561
2023,55079002900,656
2023,55079003000,1201
2023,55079003100,1053
2023,55079003200,852
2023,55079003300,1150
2023,55079003400,1431
2023,55079003500,1049
2023,55079003600,544
2023,55079003700,778
2023,55079003800,666
2023,55079003900,781
2023,55079004000,558
2023,55079004100,790
2023,55079004200,662
2023,55079004300,1449
2023,55079004400,456
2023,55079004500,608
2023,55079004600,726
2023,55079004700,1010
2023,55079004800,974
2023,55079004900,1191
2023,55079005000,1364
2023,55079005100,733
2023,55079005200,570
2023,55079005300,710
2023,55079005400,1376
2023,55079005500,1209
2023,55079005600,782
2023,55079005700,854
2023,55079005800,965
2023,55079005900,908
2023,55079006000,518
2023,55079006100,567
2023,55079006200,528
2023,55079006300,520
2023,55079006400,491
2023,55079006500,568
2023,55079006600,630
2023,55079006700,292
2023,55079006800,566
2023,55079006900,508
2023,55079007000,560
2023,55079007100,508
2023,55079007200,815
2023,55079007300,564
2023,55079007400,439
2023,55079007500,729
2023,55079007600,393
2023,55079007700,506
2023,55079007800,558
2023,55079007900,402
2023,55079008000,424
2023,55079008100,265
2023,55079008400,273
2023,55079008500,216
2023,55079008600,306
2023,55079008700,308
2023,55079008800,397
2023,55079008900,256
2023,55079009000,433
2023,55079009100,529
2023,55079009200,367
2023,55079009300,726
2023,55079009400,748
2023,55079009500,625
2023,55079009600,416
2023,55079009700,317
2023,55079009800,281
2023,55079009900,325
2023,55079010600,292
2023,55079010700,697
2023,55079010800,380
2023,55079011000,560
2023,55079011100,139
2023,55079011200,633
2023,55079011300,327
2023,55079011400,311
2023,55079012200,421
2023,55079012300,169
2023,55079012400,630
2023,55079012500,568
2023,55079012600,697
2023,55079012700,433
2023,55079012800,616
2023,55079012900,943
2023,55079013000,497
2023,55079013300,280
2023,55079013400,345
2023,55079013500,67
2023,55079013600,190
2023,55079013700,119
2023,55079014300,393
2023,55079014400,387
2023,55079014600,51
2023,55079014700,64
2023,55079014800,87
2023,55079014900,92
2023,55079015700,466
2023,55079015800,397
2023,55079015900,496
2023,55079016000,509
2023,55079016100,615
2023,55079016200,539
2023,55079016300,763
2023,55079016400,654
2023,55079016500,379
2023,55079016600,343
2023,55079016700,431
2023,55079016800,479
2023,55079016900,613
2023,55079017000,949
2023,55079017100,485
2023,55079017200,472
2023,55079017300,669
2023,55079017400,401
2023,55079017500,608
2023,55079017600,434
2023,55079017900,694
2023,55079018000,703
2023,55079018100,734
2023,55079018200,538
2023,55079018300,640
2023,55079018400,449
2023,55079018500,607
2023,55079018600,426
2023,55079018700,513
2023,55079018800,345
2023,55079018900,370
2023,55079019000,1349
2023,55079019100,728
2023,55079019200,1149
2023,55079019300,969
2023,55079019400,860
2023,55079019500,1024
2023,55079019600,997
2023,55079019700,1340
2023,55079019800,1601
2023,55079019900,996
2023,55079020000,623
2023,55079020100,708
2023,55079020200,955
2023,55079020300,1129
2023,55079020400,625
2023,55079020500,640
2023,55079020600,1246
2023,55079020700,1407
2023,55079020800,1061
2023,55079020900,836
2023,55079021000,788
2023,55079021100,520
2023,55079021200,470
2023,55079021300,314
2023,55079021400,412
2023,55079021500,935
2023,55079021600,1235
2023,55079021700,1868
2023,55079021800,468
2023,55079060200,19
2023,55079080400,2
2023,55079090200,12
2023,55079091000,23
2023,55079091300,9
2023,55079091400,7
2023,55079101600,10
2023,55079110100,23
2023,55079120300,14
2023,55079120400,33
2023,55079120502,10
2023,55079185100,8
2023,55079185200,22
2023,55079185400,288
2023,55079185500,294
2023,55079185600,338
2023,55079185700,411
2023,55079185800,391
2023,55079185900,229
2023,55079186000,113
2023,55079186100,271
2023,55079186200,211
2023,55079186300,216
2023,55079186400,2
2023,55079186500,301
2023,55079186600,374
2023,55079186800,68
2023,55079186900,548
2023,55079187000,449
2023,55079187400,948
2023,55079980000,16
